9
-0.106087;0.853644;-0.191638;0.47256;3.62126;3.36362;3.18301;2.13042;-0.441667;0;0.476;
0.0797706;0.737576;0.0885207;0.664668;3.49726;0.467363;0.805573;1.67469;0.238889;0;0.610986;
-0.162145;0.382042;-0.0682795;0.907244;2.71725;2.63332;-3.28406;0.797128;-0.353711;0;0.610872;
-0.113645;-0.454871;0.0586547;0.881327;-5.02847;2.89651;-3.43916;-0.952921;-0.256481;0;0.509283;
0.0391567;0.919432;-0.0948348;-0.379628;-2.65647;2.26981;4.04151;3.92474;-0.205563;0;0.610405;
0.00120388;0.993927;-0.109495;-0.0109281;-0.127146;2.89694;7.87354;-3.1196;-0.219444;0;0.237;
-0.10992;0.768615;-0.137366;0.615044;0.958353;2.02176;2.84382;1.79187;-0.353704;0;0.067;
-0.090552;0.840314;-0.148174;0.513533;60.87;26.2646;32.1599;2.04448;-0.349074;0;0.503006;
0.0305778;0.96892;-0.15701;-0.188698;-0.283755;1.80626;-0.741078;3.52628;-0.321299;0;0.502983;
